,key,project,author,field,created,text,textLength
7576,TISTUD-7251,tistud,wluu,description,2015-03-11 19:04:17,Cannot update to the nightly builds from Appc Studio GA to use the Arrow integration. 1. Make sure you are pointing to the nightly stream: 2. Go to Help Check for Appcelerator Updates to get the nightly build Cannot update to the nightly build and the following error appears: Should be able to update to the nightly build from Appc Studio GA.,343
7577,TISTUD-7251,tistud,wluu,summary,2015-03-11 19:04:24,Nightly: Update - Cannot update to the nightly builds from Appc Studio GA to use the Arrow integration,102
7578,TISTUD-7234,tistud,bhatfield,summary,2015-02-24 23:05:21,Latest Beta OS X Installer Shows folder,39
7579,TISTUD-7208,tistud,pinnamuri,description,2015-02-17 23:35:31,"Studio or higher versions should not support any BlackBerry functionality, even with previous Titanium SDKs.",108
7580,TISTUD-7198,tistud,ewieber,description,2015-02-13 20:56:51,"When attempting to update Studio I am greeted with the below error. Studio says the update is complete, but no change is observed. : 1. Open Studio 2. Check for Appcelerator updates 3. Attempt to install updates 4. Witness the above error : I am able to install the update without error : Please see the attached screenshot of the error, as well. Initial investigations of the issue pointed to a permission issue between the 'sudo install' process and the non-elevated permissions during updates.",496
7581,TISTUD-7196,tistud,ingo,description,2015-03-19 22:51:28,"Once the download of the prerequisites or studio starts there is no way to stop the installation. For the studio, once the installation starts only the back button is enabled which allows the user to go back to the previous steps but no option to cancel installation unless force quit is attempted. So it would be good to have a cancel button to allow the user to terminate download once it has started.",403
7582,TISTUD-7180,tistud,eharris,description,2015-02-04 22:28:53,"When attempting to upgrade Studio from or to using , Studio throws the error I have attached the log files a After talking to Praveen it is due to having the Windows Plugin installed on the system. To workaround this I just uninstalled Studio and then re-installed it and it works fine. to reproduce 1. From Studio upgrade to the nightly builds by adding to Sofware Sites 2. Update Studio by Help- Check for Appcelerator Updates Result Studio does not update and errors with Result Studio should update with no errors",517
7583,TISTUD-7174,tistud,eharris,summary,2015-02-04 18:29:24,Studio: Mac: Options relating Windows projects in Studio on Mac,63
7584,TISTUD-7174,tistud,eharris,description,2015-02-04 18:31:12,"When creating a project in Studio on Mac the option is given to create a Windows project. As with iOS applications on Windows this option should not be given. The option is greyed out so it can't be selected, if you hover over it then a dialog appears saying that There are also Windows related UI elements in the both the modules table and the deployment targets contain Windows as well as To Reproduce 1. In Studio create a new Alloy or Titanium project. 2. Click next to get to the screen where you enter information. Result The option for Windows will be present but not able to be selected. Result The option for Windows should not be present.",648
7585,TISTUD-7174,tistud,ingo,summary,2015-03-19 22:46:21,Studio: Mac: Options relating to Windows projects appear in Studio on Mac,73
7586,TISTUD-7172,tistud,eharris,description,2015-02-04 02:01:16,After upgrading to Studio there is a significant change between the previous and the new version. The changes I see are There is now a black bar between the buttons at the top of the screen and the text editor project panels. Buttons have moved around at the top of Studio * Tabs are different I have attached a screenshot of the previous and new version of Studio for comparison To Reproduce 1. Install Appcelerator Studio beta from 2. Open Studio and observe Result There are changes in the UI of Studio Result,512
7587,TISTUD-7172,tistud,pinnamuri,summary,2015-02-13 00:56:41,Studio: Visual change in the Studio GUI in version,50
7588,TISTUD-7171,tistud,eharris,summary,2015-02-04 18:16:08,Studio: Existing versions of Appcelerator and Titanium Studio are unable to create a project with an SDK greater than,117
7589,TISTUD-7171,tistud,eharris,description,2015-02-04 18:17:41,"When attempting to create a project using Ti SDK version the project creation fails with the error. When looking in the logs there is no logging that seems related to the project creation, When attempting to create the project from the CLI, the project is created successfully. To Reproduce 1. Install the latest SDK using 2. Attempt to create a project using Studio Result The project creation will fail with . Result The project should be created with no errors.",464
7590,TISTUD-7133,tistud,kvelummaylum,description,2015-01-20 05:54:56,JS content assist does not show dotted properties in Technically this is since GA also shows the same behavior. But GA Release works as expected. h5. Steps To Reproduce 1. Create a classic default app 2. Paste the following code in file 3. Place your cursor at the end of line 8 in file 4. Press Ctrl+Space shortcut h5. Actual Result Content-assist is not open. It's just placing the word instead of opening several suggestions in h5. Expected Result Content-assist window should open. It works fine in GA release.,514
7591,TISTUD-7132,tistud,pinnamuri,summary,2015-01-20 00:16:07,Cleanup downloading prerequisites with Mac Native installer,59
7592,TISTUD-7132,tistud,pinnamuri,description,2015-01-20 00:27:28,We have noticed a couple of problems with the Mac native installer and need to address them: 1. Files downloaded to temp folder should be cleaned up after installation completes 2. Download should use a buffer and flush mechanism (particularly to handle download of large files).,279
7593,TISTUD-7125,tistud,smishra,summary,2015-01-28 21:10:51,Handle Node and JDK installation through silent installer on Windows,68
7594,TISTUD-7122,tistud,pinnamuri,description,2015-01-13 18:27:13,"As per feedback from Neeraj the following issues will be handled through this ticket and Java should appear on next lines (as a column) and show the progress indicator next to each other. After installation, show a green check mark. 2. If all pre-reqs are already installed, then skip showing prereqs page.",306
7595,TISTUD-7122,tistud,pinnamuri,summary,2015-01-13 18:27:31,Improve UI of Installer prerequisites plugin,44
7596,TISTUD-7096,tistud,pinnamuri,summary,2015-01-28 21:11:46,Migrate the required JSON classes from socketio into jackson,60
7597,TISTUD-7055,tistud,wluu,description,2014-11-18 21:21:07,A black border is appearing underneath the toolbar. This is a since the black border does not appear in GA AppcStudio on Yosemite see 1. Open AppcStudio 2. Check underneath the toolbar A black border appears underneath the toolbar; see A black border should not appear.,269
7598,TISTUD-7053,tistud,fcasali,summary,2014-11-19 18:45:42,"Internal error ""Index out of bound"" creating a new project and editing",70
7599,TISTUD-7051,tistud,pinnamuri,summary,2014-11-17 17:47:52,Windows: Uninstaller - The uninstaller does not remove upgraded files from AppcStudio directory,95
7600,TISTUD-7043,tistud,pinnamuri,summary,2014-12-08 18:24:03,Memory Leak with repeated debugging android app on device,57
7601,TISTUD-7018,tistud,kvelummaylum,summary,2014-10-17 09:16:38,Yosemite: update is not listed in Studio update wizard,54
7602,TISTUD-7015,tistud,lchoudhary,description,2014-10-16 18:46:28,1. You should have android L sdk installed. 2. Make sure you should not have any android emulators in the avd manager. 3. Launch appcelerator studio. 4. Now goto avd manager & check the default emulator created. result: 1. The android L x86 64 bit emulator is created by default. This should be avoided as this emulator has some issues on getting stuck on black screen & need some setting tweaks to make it work. Also it has a dependence on HAXM. 2. In the studio logs we see studio runs this command to create an avd: h5. Expected Result: 1. An arm or other x86 emulator having no dependencies or issues is created.,616
7603,TISTUD-7012,tistud,pinnamuri,description,2014-10-16 00:38:01,"In case CLI is not installed on the machine, then we would like to defer its installation until it is actually required. So, we should not prompt to install during the update wizard dialog either during the startup or even if the user check for updates. However if it is already installed on the machine, then we do need to check for its updates.",346
7604,TISTUD-7007,tistud,lchoudhary,summary,2014-10-15 00:55:49,Redundant browse buttons exists for setting genymotion preferences in appcelerator studio,89
7605,TISTUD-7007,tistud,lchoudhary,description,2014-10-15 00:56:46,1. For genymotion preferences in studio some of the browse buttons are redundant. 2. On MAC OSX: The browse buttons for genymotion path & genymotion player are redundant as the utables are inside the app contents of the & we can't browse to it using the browse button. 3. On Windows: The browse button for genymotion path is redundant as we are setting a path & not a path for an .exe file. For more info about genymotion preferences refer : h5. Expected Result: 1. The redundant buttons should be removed or replaced with an alternative.,538
7606,TISTUD-6997,tistud,pinnamuri,summary,2014-10-10 21:38:28,Defer CLI installation until the project is created,51
7607,TISTUD-6997,tistud,pinnamuri,description,2014-10-16 00:25:34,"As every user doesn't use projects, there is no need to install CLI until the users are actually working with projects. So, if CLI is not installed, and the user attempts to create a project, then we should prompt and install acs CLI before we create the project.",263
7608,TISTUD-6982,tistud,ewieber,summary,2015-01-14 18:43:10,Update fails to install properly; Password folder created,57
7609,TISTUD-6982,tistud,ewieber,description,2015-01-14 18:57:29,"I was prompted to install an update for (moving from to No matter how many times the update was installed, I was prompted to install the update again. This started happening after changing from 32 bit Studio to 64 bit Studio on Mac. This command was used to install an ACS update: The update was not properly installed and a ""Password "" folder was created in my folder and in my home folder. Install location was: Running the above command without the -H option resolved the issue.",481
7610,TISTUD-6974,tistud,svora,summary,2014-10-03 21:18:08,GA upgrade or installation should alert users of dependancy for Xcode 6,71
7611,TISTUD-6969,tistud,eharris,description,2014-10-02 02:20:13,"When rebuilding to an Android device the node processes are not terminated and get stacked up causing high memory usage on the system. The screenshot below shows Appcelerator Studio in activity monitor after 3 launches. This happens on both Windows and OSX. When run from the CLI this does not occur as the CLI requires the user to terminate the process before allowing them to rebuild If the user manually terminates by pressing the red square then it is terminated as expected. To Reproduce 1. Build a project in Studio to Android device. 2. a. On OSX, in terminal run ps aux grep node b. On Windows, in command prompt run tasklist v findstr node 3. Relaunch the project to device Result 2. The output shows only one process, as expected 4. The output now shows 2 processes Result 2. The output shows only one process. 4. The output should still show only one process.",870
7612,TISTUD-6965,tistud,ingo,summary,2014-09-29 19:13:47,"Sign OS X application with ""Version 2"" of developer signature",61
7613,TISTUD-6965,tistud,ingo,description,2014-09-29 19:15:33,"From Apple: Beginning November 1, 2014, apps submitted to the Mac App Store must be signed with signatures created with OS X Mavericks or later (v2 signatures). Apps without v2 signatures will be automatically rejected on upload. If you build code with an older version of OS X, use OS X Mavericks or later to sign your app and create v2 signatures using the codesign tool. Structure your bundle according to the signature evaluation requirements for OS X Mavericks or later. Considerations include: Resources should not be located in directories where the system expects to find signed code.  *",596
7614,TISTUD-6962,tistud,ingo,description,2014-09-26 13:49:46,"Description: The test machine is having the installation as mentioned in the environment. Running the iOS application with iPhone Retina (4-inch 64-bit) simulator by setting ti SDK to in gives an error ""invalid device id value"". This is a simulator works with App Studio and Titanium SDK With and ti SDK , the project built successfully and shows the simulator iPhone Retina (4-inch 64-bit) with black screen. The application didn't launch on it and the ution happen 2-3 times. But after that the application get launches successfully on 64bit Retina simulator with CLI. ti build -p ios -T simulator STEPS TO REPRODUCE: 1. Create an application for iOS platform in Studio. 2. Set the Titanium SDK in to and Xcode to at Studio. 3. Run the application on iPhone Retina (4-inch 64-bit) simulator. EXPECTED RESULT: 3. The application should build and launched successfully on iPhone Retina (4-inch 64-bit) Simulator. ACTUAL RESULT: 3. The application does not build and gives the error ""invalid value"". Please refer the attachment for details. With other simulators, its working successfully. The problem is with iPhone Retina (4-inch 64-bit) Simulator only.",1154
7615,TISTUD-6962,tistud,kagrawal,description,2014-09-26 14:01:31,"Description: The test machine is having the installation as mentioned in the environment. Running the iOS application with iPhone Retina (4-inch 64-bit) simulator by setting ti SDK to in gives an error ""invalid device id value"". This is a simulator works with App Studio and Titanium SDK With and ti SDK , the project built successfully and shows the simulator iPhone Retina (4-inch 64-bit) with black screen. The application didn't launch on it and the ution happen 2-3 times. But after that the application get launches successfully on 64bit Retina simulator with CLI. ti build -p ios -T simulator STEPS TO REPRODUCE: 1. Create an application for iOS platform in Studio. 2. Set the Titanium SDK in to 3. Run the application on iPhone Retina (4-inch 64-bit) simulator. EXPECTED RESULT: 3. The application should build and launched successfully on iPhone Retina (4-inch 64-bit) Simulator. ACTUAL RESULT: 3. The application does not build and gives the error ""invalid value"". Please refer the attachment for details. With other simulators, its working successfully. The problem is with iPhone Retina (4-inch 64-bit) Simulator only.",1130
7616,TISTUD-6962,tistud,emerriman,summary,2014-09-26 17:49:54,CLI: Running iOS application on iPhone Retina (4-inch 64-bit) simulator gives invalid error.,92
7617,TISTUD-6951,tistud,emerriman,summary,2014-09-24 21:27:27,Studio: FSA sample when imported sometimes fails to enable ACS service because GUID already exists,98
7618,TISTUD-6949,tistud,ingo,summary,2014-09-23 20:36:16,BlackBerry: Installing through BlackBerry SDK through Studio does not install Momentics correctly,97
7619,TISTUD-6949,tistud,eharris,description,2014-09-23 22:01:54,When the Blackberry SDK is installed using Studio the Momentics IDE is not installed correctly. This means that an app can only be built to simulator as you cannot set up the environment to be able to build to device. To Reproduce 1. Install the Blackberry SDK through Studio. Result Momentics is installed incorrectly Result Momentics should be installed correctly,365
7620,TISTUD-6944,tistud,pinnamuri,summary,2014-09-24 22:25:57,Studio intermittently fails to retrieve the new version,55
7621,TISTUD-7013,tistud,kvelummaylum,description,2014-09-17 10:02:12,Unable to preview mobile web projects in Android Emulators. (!) This is a since same scenario is observed in GA. h5. Steps to reproduce 1. Create a mobileweb app 2. Run in emulator ( Run As Mobile Web Preview: h5. Actual Result Console log says project is built successfully. There is no sign to failure but . Please see the Following log is observed in Studio log file h5. Expected Result Mobileweb app should run in Emulator as it's appearing in Context menu.,461
7622,TISTUD-7013,tistud,ingo,summary,2014-09-17 13:29:15,MobileWeb: Unable to launch mobileweb projects in Android Emulator,66
7623,TISTUD-6933,tistud,ingo,description,2014-09-16 15:23:15,Android Modules can not be created in Windows machine. But module can be created using CLI. h5. Steps To Reproduce 1. Launch the studio on windows machine 2. Create an android module h5. Actual Result: Module can not be created. It fails with an error message. Please see the attachment for more info. Studio log is also attached. h5. Expected Result: Module should be created without any issues. Error:,403
7624,TISTUD-6931,tistud,cwilliams,summary,2014-09-15 17:39:05,Provide more comprehensive CA on JS constructor invocations,59
7625,TISTUD-6930,tistud,cwilliams,description,2014-09-15 15:07:41,"The content assist does not shown Object instance methods for $ in controller files. This is a regression as the issue does not occur in studio Steps to Reproduce: 1. Create an Alloy project 2. Copy the below xml code in 3. In the file, type '$' followed by to show content assist with objects from Actual Result: Content assist shows the ids from the view as properties off $, but nothing like toString() or Expected Result: Content assist should show Object instance methods for $, such as and toString().",507
7626,TISTUD-6915,tistud,cwilliams,description,2014-09-11 14:45:09,,0
7627,TISTUD-6915,tistud,ingo,description,2014-09-11 14:55:16,"From Weve been running Java 8 with it since 8 was released. Weve heard mention that we need specific versions like 6 or 7 installed by various parties before, but traditionally that was because of Android limitations. There is instead likely a `ti info` bug like TISTUD-6909 but on the iOS side. Somehow the CLI is giving us different JSON values than weve traditionally received Numbers where they used to be strings, objects where they used to be arrays). We couldnt reproduce it locally for 6909, but were able to test and fix based on the users ti info output. In this case, we are guessing we used to get an array and now get an object, but without the output we dont know where. Please run: So we can generate a test case for it, and fix it.",747
7628,TISTUD-6911,tistud,wluu,description,2014-09-11 01:00:52,"With Xcode if you create a project with SDK (selected in but latest SDK selected in CLI, then the incorrect iOS simulator version appears in the device drop down list. 1. Make sure your CLI has the latest SDK selected: 2. Make sure your CLI recognize Xcode 3. Next, create a Titanium project with target SDK 4. At the device drop down list, select any simulator Next to the simulator device name, appears; see attachment. The correct simulator OS should appear next to the simulator device name; see",499
7629,TISTUD-6909,tistud,cwilliams,description,2014-09-10 17:20:44,,0
7630,TISTUD-6907,tistud,ingo,summary,2014-09-11 13:47:44,Platform Configuration window shows incorrect version after installation of Android SDK,87
7631,TISTUD-6904,tistud,kvelummaylum,description,2014-09-10 09:27:07,Code Processor is not working If I don't have Android SDK set up on my machine. (!) This is since issue is there in GA as well. h5. Steps To Reproduce 1. Remove the Android SDK path from your Studio Preferences (Studio should not detect any Android SDK from your machine) 2. Create a project 3. Run code Analyze for any platform (iPhone or Mobileweb) h5. Actual Result Code Processor fails with an error message. Please see the Following log entry is observed in Studio log file h5. Expected Result It should generate proper html report.,537
7632,TISTUD-6902,tistud,cwilliams,summary,2014-09-18 16:52:19,Enable Test and Performance services based on project's organization's plan,75
7633,TISTUD-6901,tistud,cwilliams,summary,2014-09-18 16:51:58,Associate Organization with Plan,32
7634,TISTUD-6900,tistud,pinnamuri,description,2014-10-10 20:51:14,"The membership plans are associated with organization rather than with the user. So, if the user is part of multiple organizations, then we need to determine whether they have access to services by looking at the membership plans of all their organizations. If any of the membership plan is eligible for services, then we should allow them to install or update these services.",376
7635,TISTUD-6897,tistud,emerriman,description,2014-09-08 22:58:08,"h5. Description: When in an environment with both Xcode (beta 7) and Xcode I tried to configure to run for SDK targeting Xcode and iOS The build would begin and hang. Looking at the Studio output, the command sent includes the device ID. Using the command in terminal also would not allow a build, until the device ID was removed. h5. Steps to reproduce: 1) Install Xcode and Xcode 6 beta 7 in environment listed above 2) Set xcode-select to use 3) Create a project with SDK set in 4) Attempt to build for iOS any supported simulator h5. Result: Build begins but does not proceed h5. Expected Result: Build continues, completes without errors.",643
7636,TISTUD-6896,tistud,ingo,description,2014-09-08 21:45:50,h5. To reproduce 1. Import an existing Alloy project(in my case it was Alloy) 2. Change Titanium SDK to the latest(?) one and save changes. h5. Actual result Inactive Global Toolbar (screenshot) Note: The user can Run As Run configuration when right click on the project.,271
7637,TISTUD-6903,tistud,ingo,summary,2014-09-08 17:55:44,iOS: Console logs are not in an order as we instructed in file for iOS Simulators,81
7638,TISTUD-6884,tistud,kvelummaylum,description,2014-09-05 06:34:41,"Studio shows an Empty Preferences window when there is an error message at pervious load. It's an intermittent behavior. I can always reproduce this on my machine with RC studio. But I couldn't reproduce for Studio GA in my machine. Anyhow, we observed the same scenario in another machine with GA Studio. h5. Steps To Reproduce 1. Open the studio. 2. Go to Preferences Studio Platforms iOS 3. Delete the Xcode from your machine 4. Press the refresh button from your studio preferences window Now it should show an error message (refer attachment 5. Press OK button on Preferences window 6. Open Preferences window again ( Use Menubar option Preferences Studio Platforms iOS. Don't use shortcut to open preferences window. It doesn't contain any memory regarding last opened h5. Actual Result Empty Preferences window is opened. Please see Screen Shot at and Screen Shot at h5. Expected Result Studio should not open Empty Preferences window. It could open a window like h5. Workaround Open the Preferences window using shortcut (Cmd + , ) in Step 6.",1050
7639,TISTUD-6882,tistud,fcasali,summary,2014-09-04 22:51:17,Node processes are not closed when re-launching projects on iOS device,70
7640,TISTUD-6882,tistud,fcasali,description,2014-09-04 22:55:40,"h5. Problem description When relaunching a project from Appcelerator Studio, node processes are not closed and get stacked up, eventually using a lot of memory. h5. How to reproduce h6. Steps 1. Create a project in Studio and run on iOS device 2. Check Activity Monitor 3. Run the project again and check activity monitor h6. Results: 2. A node process is shown under Appcelerator Studio 3. Previous node process is not closed and a new node process is created. See screenshot - node processes in the Activity Monitor after using Appcelerator Studio to launch the app multiple times. h6. Note If the Stop Red button is clicked on Studio before relaunching the project, the node process is closed as expected.",708
7641,TISTUD-6878,tistud,ingo,description,2014-09-04 13:50:50,(!) This is a since Studio dashboard is updated correctly when it is refreshed. h5. Steps To Reproduce 1. Open the studio 2. Delete the 3. Refresh the studio dashboard ( It will not update iOS SDK status) 4. Open Preferences Window 5. Click on iOS platform configuration section (Preferences Studio Platforms iOS ). This will update preferences window 6. Close the Preference window 7. Again Refresh Studio dashboard. h5. Actual Result Studio Dashboard is to reflect the Preferences Window status h5. Expected Result Studio Dashboard should be updated to reflect the same status as in Preferences window Same scenario will occur if we install Xcode on the machine while the studio is opened. h5. Attachments Xcode is deleted but studio is not yet restarted : Studio is restarted Screen Shot at : Xcode is installed but studio is not yet restarted : Studio log file at this scenario h5. Workaround Restart the studio. Then Studio dashboard will be updated.,955
7642,TISTUD-6860,tistud,ingo,summary,2014-09-01 17:41:04,Studio: Switching default titanium studio theme in the dashboard leaves behind black background in some views,109
7643,TISTUD-6858,tistud,ingo,summary,2014-09-01 17:34:52,Exception logged in Studio log when projects are cleaned,56
7644,TISTUD-6857,tistud,vchidambaram,summary,2014-09-01 08:57:57,Studio: Error displayed at the top of page only refreshes after re-opening it,77
7645,TISTUD-6857,tistud,vchidambaram,description,2014-09-01 09:01:57,"When a new mobile app project is created (both alloy and classic) the VPC environment is not selected and hence the cloud service is not enabled displaying a red cross beside it at the Appcelerator Platform Service section in the However, there is no error message displayed at the top of the tiapp overview page until it is reopened(see attachment) Steps to reproduce: a sample mobile app project and observe the tiapp overview page 2. Close the and reopen it. 3. Select the VPC environment and save. 4. Close and reopen Actual Result: 1. The total no of error is not displayed at the top of the tiapp overview page and there is no red cross near the VPC environment. 2. '1 error detected' at the top of the tiapp overview page and the red cross beside the VPC environment appear. 3. Cloud service enabled but '1 error detected' at the top of the tiapp overview page and the red cross beside the VPC environment are still shown 4. No error message displayed Expected Result: '1 error detected' at the top of the tiapp overview page and the red cross beside the VPC environment appear in both step 1 and 2. 3. Cloud service is enabled and no error message should be displayed on the tiapp overview page. 4. No error message displayed.",1234
7646,TISTUD-6856,tistud,ssekhri,summary,2014-09-01 08:35:37,Error on opening Preferences Studio Platforms iOS,49
7647,TISTUD-6856,tistud,ssekhri,description,2014-09-01 08:35:37,"An error is shown when the iOS screen under preferences is opened. The same worked earlier but now the issue is shown in Studio as well. Steps to Reproduce: 1. In Appcelerator Studio, go to Preferences Studio Platforms iOS Actual: An error is shown. Refer to attached screenshot and logs.",288
7648,TISTUD-6856,tistud,ingo,summary,2014-09-01 17:36:14,"Error on opening Preferences Studio Platforms iOS. ""Invalid values""",67
7649,TISTUD-6855,tistud,vchidambaram,description,2014-09-01 10:00:25,"When creating a new mobile app project, the VPC environment is not selected and the users are prompted to select one on the page when the project is created. This tool tip does not disappear when the window is changed. Look at attachment. Steps to reproduce: 1. Create a sample mobile app project with service enabled. 2. When the 'Please select the VPC environment' tool tip appears immediately switch to another chrome safari) and the mouse should not go over the page while switching to another window. 3. Go to the and remove the following line to disable performance service: 4. Switch to the tiapp overview page and click on the enable services button 5. Switch to another window safari chrome Actual Result: tip for selecting the VPC environment does not disappear. 3. Removes the performance services 4. Performance Service is enabled and 'Please choose a VPC environment name' tool tip appears 5. 'Please choose a VPC environment name' tool tip still shows up. Expected Result: tip for selecting the VPC environment should disappear. 3. Removes the performance services 4. Performance Service is enabled and 'Please choose a VPC environment name' tool tip appears 5. 'Please choose a VPC environment name' tool tip should disappear.",1241
7650,TISTUD-6864,tistud,ingo,summary,2014-09-01 17:39:48,"""Resource Not Found"" Exception when creating a classic project in Studio",72
7651,TISTUD-6851,tistud,wluu,summary,2014-09-02 18:19:19,iOS: Xcode6-beta6 - Cannot install to iOS device or launch simulator,68
7652,TISTUD-6847,tistud,ingo,summary,2014-08-28 23:07:07,Add hyperlink detector to jump from i18n translation keys in Alloy View XML text nodes to their definition in files,115
7653,TISTUD-6847,tistud,ingo,description,2014-08-28 23:07:25,"We should be able to navigate the user from usage of a translation key string to it's definition in an i18n file. This extends the previous functionality from TISTUD-6692: If you hold down Cmd and hover the mouse over the titleid attribute for first label, or L() macro on second label, They are not turning into hyperlinks.",324
7654,TISTUD-6847,tistud,cwilliams,summary,2014-08-29 13:30:04,Support detection of i18n translation keys in Alloy View XML text nodes and id attributes,89
7655,TISTUD-6845,tistud,ingo,description,2014-08-28 14:47:12,"When a project under the organization: studio, it starts creating the project and then when it is more than half way in creating the necessary folder, it hangs. However, project is successfully created under organization. Steps to reproduce: 1. Go to File New Project 2. Enter Project Name and select organization as 3. Click Finish Actual Result: Starts creating the project and then when it is more than half way in creating the necessary folder, it hangs. When the red square beside the progress bar is clicked it stops but the 'new project wizard' cannot be closed. Studio then becomes unresponsive and it has to be forcefully quit. Expected Result: project must be successfully created.",691
7656,TISTUD-6845,tistud,pinnamuri,summary,2014-10-03 23:30:05,Studio: Unable to create project on Windows,43
7657,TISTUD-6839,tistud,cwilliams,description,2014-08-26 17:32:48,Add a hyperlink detector to navigate from keys in TSS to definition.,68
7658,TISTUD-6838,tistud,cwilliams,description,2014-08-26 17:32:33,Add a hyperlink detector to navigate from keys in JS to definition.,67
7659,TISTUD-6837,tistud,cwilliams,description,2014-08-26 17:34:19,We need to start indexing the usage of translation keys in JS files so we can support F3 hyperlinks for navigating the relationship with their definitions in files. See,168
7660,TISTUD-6836,tistud,cwilliams,description,2014-08-26 17:34:12,We need to start indexing the usage of translation keys in Alloy TSS files so we can support F3 hyperlinks for navigating the relationship with their definitions in files. See,175
7661,TISTUD-6835,tistud,cwilliams,description,2014-08-26 17:15:50,"Add a command with F3 binding to jump to the definition of translation keys in the file(s) in a Titanium Mobile project. This is simply a matter of defining a command with binding and handler, and then reusing some of the same implementation we have for the hyperlink detector from TISTUD-6692",293
7662,TISTUD-6834,tistud,cwilliams,description,2014-08-26 17:14:47,"Add a command with F3 binding to jump to of translation keys in other files in a Titanium Mobile project. This is simply a matter of defining a command with binding and handler, and then reusing some of the same implementation we have for the hyperlink detector.",262
7663,TISTUD-6822,tistud,ingo,description,2014-09-15 22:12:59,"Clearing invalid proxy login, still does not allow the user to login to the studio and shows a message that the server is unreachable. This is not a regression as it also happens in Appcelerator studio Steps to reproduce: 1. Click proxy set up 2. Enter the following in the proxy setup host: 3. Click ok 4. Enter your credentials and login to studio the proxy settings 6. Login to the studio Actual Result: 4. ""Login server is currently unreachable"" message is displayed 5. ""Login server is currently unreachable"" message is displayed Expected Result: 5. Studio should be able to login The studio is only able to login when it is launched the next time.",653
7664,TISTUD-6817,tistud,bhatfield,summary,2014-08-21 23:17:48,MobileIron and AirWatch publish options are disabled for non-iOS apps,69
7665,TISTUD-6811,tistud,oromero,summary,2014-08-20 18:37:08,"Failure to build an imported project onto device with an internal error occurred during: ""Saving packaging preferences"".",120
7666,TISTUD-6811,tistud,oromero,description,2014-08-20 18:44:57,"When trying to build an imported from project for a iOS device, I encountered the following: An internal error occurred during: ""Saving packaging preferences"". h5. To reproduce 1. Open Appcelerator Studio 2. Import any project from 3. Run your device h5. Actual result Please, refer to the attachments h5. Expected result No errors, success, installing an app on to the device The Work Around IOS device Please, notice iOS device is showing as iTunes sync (screenshots)",469
7667,TISTUD-6811,tistud,emerriman,summary,2014-08-20 21:55:03,"Failure to build project onto device with error: An internal error occurred during: ""Saving packaging preferences"".",115
7668,TISTUD-6806,tistud,cwilliams,description,2014-10-16 17:20:29,Add data-binding attribute to Picker element.,45
7669,TISTUD-6805,tistud,pinnamuri,summary,2014-08-20 17:49:40,studio UI interface is not as clean as studio,45
7670,TISTUD-6805,tistud,pinnamuri,description,2014-08-20 17:49:57,"The UI for studio is not clean as studio. 1. In we see black border for windows & it does not look clean, while this is not the case for studio. 2. Also, the tabs in studio look malformed & do not blend with the rest of the window. (Please refer the attached screenshot for reference)",284
7671,TISTUD-6833,tistud,ingo,summary,2014-08-26 16:13:07,Android modules are not recognized as Java projects,51
7672,TISTUD-6883,tistud,pinnamuri,summary,2014-09-04 23:53:08,"Titanium updates are not installed when node is available, but npm is not available",83
7673,TISTUD-6745,tistud,ingo,summary,2014-07-28 17:10:15,Windows: No shortcut added to Windows Start Menu,48
7674,TISTUD-6742,tistud,cwilliams,description,2014-07-24 17:12:06,We now can pass in auth for a given URL to our download manager (see TISTUD-6702). We need to break apart the utility method for installing modules to download and install separately and allow for passing in the auth in the download portion so for Mobware we can pass along auth to download the SDK zips.,304
7675,TISTUD-6744,tistud,pinnamuri,Comment,2014-07-25 00:56:15,Diagnostic test: Host OS: Mac OS X OS Version: OS Arch: x86 JRE Version: JRE Vendor: Apple Inc. JRE Home: Titanium Studio Version: Install Directory: Studio Workspace Directory: VM Arguments: -Xms128m -Xmx1024m Language: en US ACS App URL: ACS Login URL: XCode Version: Latest Titanium SDK: Titanium SDK Version: SDK Modules API SDK Timestamp: SDK Build Number: 222f4d1 SDK Location: Titanium SDK Version: SDK Modules API SDK Timestamp: SDK Build Number: b958a70 SDK Location: Titanium SDK Version: SDK Modules API SDK Timestamp: SDK Build Number: 787cd39 SDK Location: Browsers - Default system web browser: Unknown (N A) - Safari: Android SDK Version: Android NDK Version: Titanium CLI Enabled: true Host URL: null Version: NPM Path: NPM Version: npm -g ls titanium: Packages: env value: null Npm config prefix value : usr local ENV: SHLVL 1 USER pragma LOGNAME pragma,870
7676,TISTUD-6726,tistud,iotashan,description,2014-07-17 15:04:33,"If you use bitwise in a TSS file, studio flags it as an error: The app compiles and runs properly, it's just a lint issue. Per ALOY-750 this is supported.",154
7677,TISTUD-6726,tistud,ingo,summary,2014-07-17 15:06:17,Studio: Alloy TSS doesn't understand bitwise operator,53
7678,TISTUD-6721,tistud,pinnamuri,summary,2014-08-02 18:12:45,Pull out CoffeeScript plugins into Aptana Studio,48
7679,TISTUD-6706,tistud,oromero,description,2014-07-11 19:36:15,"Somehow my username became ""Null"" when I tried to log out and canceled the process. Please, check the screenshot.",113
7680,TISTUD-6693,tistud,cwilliams,summary,2014-08-26 17:07:02,Add hyperlink detector to jump from string keys in i18n files to usage in view files,84
